X,Y,date
38.766666667,23.7333333330001,1986-03-22 00:00:00+00:00
-11.8933333329999,18.6813888890001,1986-11-17 00:00:00+00:00
37.3666666670001,19.0000000000001,1986-01-27 00:00:00+00:00
37.716666667,18.65,1986-02-01 00:00:00+00:00
37.4,18.6833333330001,1986-02-01 00:00:00+00:00
4.37777777800005,17.721111111,1986-10-14 00:00:00+00:00
-11.8922222219999,18.6827777780001,1986-11-26 00:00:00+00:00
-11.8897222219999,18.6830555560001,1986-11-29 00:00:00+00:00
-12.340555556,18.6730555560001,1986-11-17 00:00:00+00:00
8.00333333300006,19.265555556,1986-10-23 00:00:00+00:00
7.99138888900006,19.198611111,1986-10-17 00:00:00+00:00
7.99722222200006,19.201666667,1986-10-18 00:00:00+00:00
8.00583333300006,19.101111111,1986-10-15 00:00:00+00:00
8.06972222200005,19.022222222,1986-10-25 00:00:00+00:00
45.2500000000001,24.0500000000001,1986-06-01 00:00:00+00:00
4.10611111100008,18.458888889,1986-10-13 00:00:00+00:00
40.3500000000001,21.2500000000001,1986-05-24 00:00:00+00:00
40.3500000000001,21.2500000000001,1986-05-25 00:00:00+00:00
38.0500000000001,24.083333333,1986-04-05 00:00:00+00:00
38.5000000000001,25.466666667,1986-04-06 00:00:00+00:00
38.1166666670001,24.1333333330001,1986-03-17 00:00:00+00:00
38.0500000000001,24.083333333,1986-03-17 00:00:00+00:00
38.0500000000001,24.083333333,1986-03-22 00:00:00+00:00
38.0500000000001,24.083333333,1986-03-23 00:00:00+00:00
35.6666666670001,27.35,1986-03-27 00:00:00+00:00
47.4166666670001,13.9,1986-09-25 00:00:00+00:00
47.333333333,13.6333333330001,1986-10-13 00:00:00+00:00
46.533333333,13.5000000000001,1986-10-13 00:00:00+00:00
46.783333333,13.533333333,1986-10-13 00:00:00+00:00
46.783333333,13.816666667,1986-10-25 00:00:00+00:00
46.783333333,13.816666667,1986-10-15 00:00:00+00:00
47.333333333,13.6333333330001,1986-11-25 00:00:00+00:00
40.3500000000001,21.2500000000001,1986-05-26 00:00:00+00:00
40.3500000000001,21.2500000000001,1986-05-27 00:00:00+00:00
40.3500000000001,21.2500000000001,1986-05-28 00:00:00+00:00
40.3500000000001,21.2500000000001,1986-05-31 00:00:00+00:00
37.3000000000001,19.4,1986-01-25 00:00:00+00:00
38.283333333,18.1833333330001,1986-02-01 00:00:00+00:00
37.716666667,18.65,1986-02-18 00:00:00+00:00
3.91638888900007,17.5555555560001,1986-09-29 00:00:00+00:00
37.9227777780001,26.6127777780001,1986-04-25 00:00:00+00:00
37.283333333,19.1333333330001,1986-03-08 00:00:00+00:00
36.95,15.7500000000001,1986-09-05 00:00:00+00:00
4.66666666700007,18.833333333,1986-10-29 00:00:00+00:00
8.50000000000006,18.0000000000001,1986-10-30 00:00:00+00:00
39.2500000000001,22.8833333330001,1986-03-07 00:00:00+00:00
39.035,22.8036111110001,1986-03-08 00:00:00+00:00
39.035,22.8036111110001,1986-03-09 00:00:00+00:00
39.2500000000001,22.8833333330001,1986-03-10 00:00:00+00:00
34.652777778,28.963611111,1986-03-11 00:00:00+00:00
39.035,22.8036111110001,1986-03-12 00:00:00+00:00
